date,Reject_rate,Accept_rate,Contract_rate,Refinancing_rate,New_Contract_rate,NTU_rate
2021-02-16,0.4238095238095238,0.5761904761904761,0.5047619047619047,0.07142857142857142,0.5047619047619047,0.07142857142857142
2021-02-17,0.5043859649122807,0.4956140350877193,0.42105263157894735,0.07456140350877193,0.42105263157894735,0.07456140350877193
2021-02-18,0.5173913043478261,0.4826086956521739,0.4043478260869565,0.0782608695652174,0.4043478260869565,0.0782608695652174
2021-02-19,0.49,0.51,0.415,0.095,0.415,0.095
2021-02-20,0.5294117647058824,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.11764705882352941
2021-02-21,0.6868686868686869,0.31313131313131315,0.29292929292929293,0.020202020202020204,0.29292929292929293,0.020202020202020204
2021-02-22,0.5054545454545455,0.49454545454545457,0.36727272727272725,0.12727272727272726,0.36727272727272725,0.12727272727272726
2021-02-23,0.4380952380952381,0.5619047619047619,0.4666666666666667,0.09523809523809523,0.4666666666666667,0.09523809523809523
2021-02-24,0.5192307692307693,0.4807692307692308,0.3701923076923077,0.11057692307692307,0.3701923076923077,0.11057692307692307
2021-02-25,0.5783582089552238,0.4216417910447761,0.332089552238806,0.08955223880597014,0.332089552238806,0.08955223880597014
2021-02-26,0.46218487394957986,0.5378151260504201,0.4495798319327731,0.08823529411764706,0.4495798319327731,0.08823529411764706
2021-02-27,0.46511627906976744,0.5348837209302325,0.46511627906976744,0.06976744186046512,0.46511627906976744,0.06976744186046512
2021-02-28,0.5083333333333333,0.49166666666666664,0.39166666666666666,0.1,0.39166666666666666,0.1
2021-03-01,0.47601476014760147,0.5239852398523985,0.4317343173431734,0.09225092250922509,0.4317343173431734,0.09225092250922509
2021-03-02,0.44642857142857145,0.5535714285714286,0.44642857142857145,0.10714285714285714,0.44642857142857145,0.10714285714285714
2021-03-03,0.5581395348837209,0.4418604651162791,0.34108527131782945,0.10077519379844961,0.34108527131782945,0.10077519379844961
2021-03-04,0.42063492063492064,0.5793650793650794,0.4880952380952381,0.09126984126984126,0.4880952380952381,0.09126984126984126
2021-03-05,0.470873786407767,0.529126213592233,0.46116504854368934,0.06796116504854369,0.46116504854368934,0.06796116504854369
2021-03-06,0.5285714285714286,0.4714285714285714,0.42142857142857143,0.05,0.42142857142857143,0.05
2021-03-07,0.5643564356435643,0.43564356435643564,0.33663366336633666,0.09900990099009901,0.33663366336633666,0.09900990099009901
2021-03-08,0.49795918367346936,0.5020408163265306,0.42857142857142855,0.07346938775510205,0.42857142857142855,0.07346938775510205
2021-03-09,0.419811320754717,0.5801886792452831,0.5047169811320755,0.07547169811320754,0.5047169811320755,0.07547169811320754
2021-03-10,0.4030612244897959,0.5969387755102041,0.5204081632653061,0.07653061224489796,0.5204081632653061,0.07653061224489796
2021-03-11,0.4880382775119617,0.5119617224880383,0.4258373205741627,0.0861244019138756,0.4258373205741627,0.0861244019138756
2021-03-12,0.3783783783783784,0.6216216216216216,0.5351351351351351,0.08648648648648649,0.5351351351351351,0.08648648648648649
2021-03-13,0.5565217391304348,0.4434782608695652,0.3565217391304348,0.08695652173913043,0.3565217391304348,0.08695652173913043
2021-03-14,0.5441176470588235,0.45588235294117646,0.36764705882352944,0.08823529411764706,0.36764705882352944,0.08823529411764706
2021-03-15,0.44493392070484583,0.5550660792951542,0.4977973568281938,0.05726872246696035,0.4977973568281938,0.05726872246696035
2021-03-16,0.5371900826446281,0.4628099173553719,0.3677685950413223,0.09504132231404959,0.3677685950413223,0.09504132231404959
2021-03-17,0.5793650793650794,0.42063492063492064,0.3492063492063492,0.07142857142857142,0.3492063492063492,0.07142857142857142
2021-03-18,0.53125,0.46875,0.39285714285714285,0.07589285714285714,0.39285714285714285,0.07589285714285714
2021-03-19,0.45132743362831856,0.5486725663716814,0.48672566371681414,0.061946902654867256,0.48672566371681414,0.061946902654867256
2021-03-20,0.4934210526315789,0.506578947368421,0.40131578947368424,0.10526315789473684,0.40131578947368424,0.10526315789473684
2021-03-21,0.6847826086956522,0.31521739130434784,0.2391304347826087,0.07608695652173914,0.2391304347826087,0.07608695652173914
2021-03-22,0.5443548387096774,0.45564516129032256,0.3790322580645161,0.07661290322580645,0.3790322580645161,0.07661290322580645
2021-03-23,0.5196850393700787,0.48031496062992124,0.3661417322834646,0.1141732283464567,0.3661417322834646,0.1141732283464567
2021-03-24,0.5166666666666667,0.48333333333333334,0.3541666666666667,0.12916666666666668,0.3541666666666667,0.12916666666666668
2021-03-25,0.5576036866359447,0.4423963133640553,0.35944700460829493,0.08294930875576037,0.35944700460829493,0.08294930875576037
2021-03-26,0.45023696682464454,0.5497630331753555,0.44075829383886256,0.10900473933649289,0.44075829383886256,0.10900473933649289
2021-03-27,0.391304347826087,0.6086956521739131,0.48695652173913045,0.12173913043478261,0.48695652173913045,0.12173913043478261
2021-03-28,0.5764705882352941,0.4235294117647059,0.3176470588235294,0.10588235294117647,0.3176470588235294,0.10588235294117647
2021-03-29,0.47767857142857145,0.5223214285714286,0.4017857142857143,0.12053571428571429,0.4017857142857143,0.12053571428571429
2021-03-30,0.4595959595959596,0.5404040404040404,0.4444444444444444,0.09595959595959595,0.4444444444444444,0.09595959595959595
2021-03-31,0.3858695652173913,0.6141304347826086,0.5,0.11413043478260869,0.5,0.11413043478260869
2021-04-01,0.5,0.5,0.42857142857142855,0.07142857142857142,0.42857142857142855,0.07142857142857142
2021-04-02,0.40782122905027934,0.5921787709497207,0.49162011173184356,0.1005586592178771,0.49162011173184356,0.1005586592178771
2021-04-03,0.5769230769230769,0.4230769230769231,0.38461538461538464,0.038461538461538464,0.38461538461538464,0.038461538461538464
2021-04-04,0.5,0.5,0.43333333333333335,0.06666666666666667,0.43333333333333335,0.06666666666666667
2021-04-05,0.4720812182741117,0.5279187817258884,0.43147208121827413,0.09644670050761421,0.43147208121827413,0.09644670050761421
2021-04-06,0.4431818181818182,0.5568181818181818,0.4318181818181818,0.125,0.4318181818181818,0.125
2021-04-07,0.4594594594594595,0.5405405405405406,0.42702702702702705,0.11351351351351352,0.42702702702702705,0.11351351351351352
2021-04-08,0.4517766497461929,0.5482233502538071,0.4365482233502538,0.1116751269035533,0.4365482233502538,0.1116751269035533
2021-04-09,0.39,0.61,0.53,0.08,0.53,0.08
2021-04-10,0.4358974358974359,0.5641025641025641,0.4358974358974359,0.1282051282051282,0.4358974358974359,0.1282051282051282
2021-04-11,0.5212765957446809,0.4787234042553192,0.3617021276595745,0.11702127659574468,0.3617021276595745,0.11702127659574468
2021-04-12,0.42081447963800905,0.579185520361991,0.4660633484162896,0.11312217194570136,0.4660633484162896,0.11312217194570136
2021-04-13,0.46875,0.53125,0.4114583333333333,0.11979166666666667,0.4114583333333333,0.11979166666666667
2021-04-14,0.5185185185185185,0.48148148148148145,0.39814814814814814,0.08333333333333333,0.39814814814814814,0.08333333333333333
2021-04-15,0.39690721649484534,0.6030927835051546,0.5103092783505154,0.09278350515463918,0.5103092783505154,0.09278350515463918
2021-04-16,0.4225352112676056,0.5774647887323944,0.49295774647887325,0.08450704225352113,0.49295774647887325,0.08450704225352113
2021-04-17,0.42735042735042733,0.5726495726495726,0.49572649572649574,0.07692307692307693,0.49572649572649574,0.07692307692307693
2021-04-18,0.46601941747572817,0.5339805825242718,0.47572815533980584,0.05825242718446602,0.47572815533980584,0.05825242718446602
2021-04-19,0.4851063829787234,0.5148936170212766,0.44680851063829785,0.06808510638297872,0.44680851063829785,0.06808510638297872
2021-04-20,0.3632286995515695,0.6367713004484304,0.5112107623318386,0.12556053811659193,0.5112107623318386,0.12556053811659193
2021-04-21,0.4482758620689655,0.5517241379310345,0.4396551724137931,0.11206896551724138,0.4396551724137931,0.11206896551724138
2021-04-22,0.3825136612021858,0.6174863387978142,0.5355191256830601,0.08196721311475409,0.5355191256830601,0.08196721311475409
2021-04-23,0.3744493392070485,0.6255506607929515,0.4977973568281938,0.1277533039647577,0.4977973568281938,0.1277533039647577
2021-04-24,0.39166666666666666,0.6083333333333333,0.5166666666666667,0.09166666666666666,0.5166666666666667,0.09166666666666666
2021-04-25,0.5315315315315315,0.46846846846846846,0.34234234234234234,0.12612612612612611,0.34234234234234234,0.12612612612612611
2021-04-26,0.37890625,0.62109375,0.5078125,0.11328125,0.5078125,0.11328125
2021-04-27,0.3906810035842294,0.6093189964157706,0.46236559139784944,0.14695340501792115,0.46236559139784944,0.14695340501792115
2021-04-28,0.39819004524886875,0.6018099547511312,0.5203619909502263,0.08144796380090498,0.5203619909502263,0.08144796380090498
2021-04-29,0.375,0.625,0.5604838709677419,0.06451612903225806,0.5604838709677419,0.06451612903225806
2021-04-30,0.4824561403508772,0.5175438596491229,0.40350877192982454,0.11403508771929824,0.40350877192982454,0.11403508771929824
2021-05-01,0.4835164835164835,0.5164835164835165,0.4175824175824176,0.0989010989010989,0.4175824175824176,0.0989010989010989
2021-05-02,0.7222222222222222,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.1111111111111111
2021-05-03,0.48672566371681414,0.5132743362831859,0.40707964601769914,0.10619469026548672,0.40707964601769914,0.10619469026548672
2021-05-04,0.48412698412698413,0.5158730158730159,0.4444444444444444,0.07142857142857142,0.4444444444444444,0.07142857142857142
2021-05-05,0.49224806201550386,0.5077519379844961,0.42248062015503873,0.08527131782945736,0.42248062015503873,0.08527131782945736
2021-05-06,0.5370370370370371,0.46296296296296297,0.3888888888888889,0.07407407407407407,0.3888888888888889,0.07407407407407407
2021-05-07,0.39271255060728744,0.6072874493927125,0.5344129554655871,0.0728744939271255,0.5344129554655871,0.0728744939271255
2021-05-08,0.484375,0.515625,0.4140625,0.1015625,0.4140625,0.1015625
2021-05-09,0.5652173913043478,0.43478260869565216,0.3695652173913043,0.06521739130434782,0.3695652173913043,0.06521739130434782
2021-05-10,0.4423076923076923,0.5576923076923077,0.45,0.1076923076923077,0.45,0.1076923076923077
2021-05-11,0.4433497536945813,0.5566502463054187,0.4236453201970443,0.1330049261083744,0.4236453201970443,0.1330049261083744
2021-05-12,0.4675925925925926,0.5324074074074074,0.4351851851851852,0.09722222222222222,0.4351851851851852,0.09722222222222222
2021-05-13,0.4765957446808511,0.5234042553191489,0.42127659574468085,0.10212765957446808,0.42127659574468085,0.10212765957446808
2021-05-14,0.4263157894736842,0.5736842105263158,0.46842105263157896,0.10526315789473684,0.46842105263157896,0.10526315789473684
2021-05-15,0.36283185840707965,0.6371681415929203,0.5132743362831859,0.12389380530973451,0.5132743362831859,0.12389380530973451
2021-05-16,0.58,0.42,0.33,0.09,0.33,0.09
2021-05-17,0.4826254826254826,0.5173745173745173,0.42084942084942084,0.09652509652509653,0.42084942084942084,0.09652509652509653
2021-05-18,0.424390243902439,0.5756097560975609,0.4926829268292683,0.08292682926829269,0.4926829268292683,0.08292682926829269
2021-05-19,0.42616033755274263,0.5738396624472574,0.459915611814346,0.11392405063291139,0.459915611814346,0.11392405063291139
2021-05-20,0.39823008849557523,0.6017699115044248,0.46017699115044247,0.1415929203539823,0.46017699115044247,0.1415929203539823
2021-05-21,0.3798076923076923,0.6201923076923077,0.49038461538461536,0.12980769230769232,0.49038461538461536,0.12980769230769232
2021-05-22,0.4094488188976378,0.5905511811023622,0.5196850393700787,0.07086614173228346,0.5196850393700787,0.07086614173228346
2021-05-23,0.4583333333333333,0.5416666666666666,0.4444444444444444,0.09722222222222222,0.4444444444444444,0.09722222222222222
2021-05-24,0.4811320754716981,0.5188679245283019,0.4056603773584906,0.11320754716981132,0.4056603773584906,0.11320754716981132
2021-05-25,0.43805309734513276,0.5619469026548672,0.4690265486725664,0.09292035398230089,0.4690265486725664,0.09292035398230089
2021-05-26,0.3882978723404255,0.6117021276595744,0.4946808510638298,0.11702127659574468,0.4946808510638298,0.11702127659574468
2021-05-27,0.4830188679245283,0.5169811320754717,0.4,0.1169811320754717,0.4,0.1169811320754717
2021-05-28,0.44841269841269843,0.5515873015873016,0.42857142857142855,0.12301587301587301,0.42857142857142855,0.12301587301587301
2021-05-29,0.4140625,0.5859375,0.46875,0.1171875,0.46875,0.1171875
2021-05-30,0.5192307692307693,0.4807692307692308,0.34615384615384615,0.1346153846153846,0.34615384615384615,0.1346153846153846
2021-05-31,0.3612167300380228,0.6387832699619772,0.5019011406844106,0.13688212927756654,0.5019011406844106,0.13688212927756654
2021-06-01,0.35096153846153844,0.6490384615384616,0.5480769230769231,0.10096153846153846,0.5480769230769231,0.10096153846153846
2021-06-02,0.35344827586206895,0.646551724137931,0.5474137931034483,0.09913793103448276,0.5474137931034483,0.09913793103448276
2021-06-03,0.4635416666666667,0.5364583333333334,0.453125,0.08333333333333333,0.453125,0.08333333333333333
2021-06-04,0.42196531791907516,0.5780346820809249,0.5086705202312138,0.06936416184971098,0.5086705202312138,0.06936416184971098
2021-06-05,0.4745762711864407,0.5254237288135594,0.423728813559322,0.1016949152542373,0.423728813559322,0.1016949152542373
2021-06-06,0.5346534653465347,0.46534653465346537,0.33663366336633666,0.12871287128712872,0.33663366336633666,0.12871287128712872
2021-06-07,0.36444444444444446,0.6355555555555555,0.49333333333333335,0.14222222222222222,0.49333333333333335,0.14222222222222222
2021-06-08,0.4351851851851852,0.5648148148148148,0.4398148148148148,0.125,0.4398148148148148,0.125
2021-06-09,0.47413793103448276,0.5258620689655172,0.4267241379310345,0.09913793103448276,0.4267241379310345,0.09913793103448276
2021-06-10,0.4252336448598131,0.5747663551401869,0.4719626168224299,0.102803738317757,0.4719626168224299,0.102803738317757
2021-06-11,0.41743119266055045,0.5825688073394495,0.4954128440366973,0.0871559633027523,0.4954128440366973,0.0871559633027523
2021-06-12,0.4206896551724138,0.5793103448275863,0.4827586206896552,0.09655172413793103,0.4827586206896552,0.09655172413793103
2021-06-13,0.6444444444444445,0.35555555555555557,0.26666666666666666,0.08888888888888889,0.26666666666666666,0.08888888888888889
2021-06-14,0.4217391304347826,0.5782608695652174,0.4434782608695652,0.13478260869565217,0.4434782608695652,0.13478260869565217
2021-06-15,0.37,0.63,0.475,0.155,0.475,0.155
2021-06-16,0.4371859296482412,0.5628140703517588,0.46733668341708545,0.09547738693467336,0.46733668341708545,0.09547738693467336
2021-06-17,0.4107142857142857,0.5892857142857143,0.47619047619047616,0.1130952380952381,0.47619047619047616,0.1130952380952381
2021-06-18,0.3915094339622642,0.6084905660377359,0.5188679245283019,0.08962264150943396,0.5188679245283019,0.08962264150943396
2021-06-19,0.3602941176470588,0.6397058823529411,0.47794117647058826,0.16176470588235295,0.47794117647058826,0.16176470588235295
2021-06-20,0.4270833333333333,0.5729166666666666,0.3958333333333333,0.17708333333333334,0.3958333333333333,0.17708333333333334
2021-06-21,0.451063829787234,0.548936170212766,0.44680851063829785,0.10212765957446808,0.44680851063829785,0.10212765957446808
2021-06-22,0.3804347826086957,0.6195652173913043,0.5217391304347826,0.09782608695652174,0.5217391304347826,0.09782608695652174
2021-06-23,0.4077669902912621,0.5922330097087378,0.48058252427184467,0.11165048543689321,0.48058252427184467,0.11165048543689321
2021-06-24,0.37222222222222223,0.6277777777777778,0.48333333333333334,0.14444444444444443,0.48333333333333334,0.14444444444444443
2021-06-25,0.36893203883495146,0.6310679611650486,0.5194174757281553,0.11165048543689321,0.5194174757281553,0.11165048543689321
2021-06-26,0.3875968992248062,0.6124031007751938,0.4883720930232558,0.12403100775193798,0.4883720930232558,0.12403100775193798
2021-06-27,0.5384615384615384,0.46153846153846156,0.37362637362637363,0.08791208791208792,0.37362637362637363,0.08791208791208792
2021-06-28,0.51171875,0.48828125,0.39453125,0.09375,0.39453125,0.09375
2021-06-29,0.46956521739130436,0.5304347826086957,0.43043478260869567,0.1,0.43043478260869567,0.1
2021-06-30,0.4090909090909091,0.5909090909090909,0.5,0.09090909090909091,0.5,0.09090909090909091
2021-07-01,0.39690721649484534,0.6030927835051546,0.5154639175257731,0.08762886597938144,0.5154639175257731,0.08762886597938144
2021-07-02,0.39901477832512317,0.6009852216748769,0.5270935960591133,0.07389162561576355,0.5270935960591133,0.07389162561576355
2021-07-03,0.4727272727272727,0.5272727272727272,0.41818181818181815,0.10909090909090909,0.41818181818181815,0.10909090909090909
2021-07-04,0.5131578947368421,0.4868421052631579,0.40789473684210525,0.07894736842105263,0.40789473684210525,0.07894736842105263
2021-07-05,0.4368932038834951,0.5631067961165048,0.4320388349514563,0.13106796116504854,0.4320388349514563,0.13106796116504854
2021-07-06,0.4292682926829268,0.5707317073170731,0.47317073170731705,0.0975609756097561,0.47317073170731705,0.0975609756097561
2021-07-07,0.366120218579235,0.6338797814207651,0.5081967213114754,0.12568306010928962,0.5081967213114754,0.12568306010928962
2021-07-08,0.43317972350230416,0.5668202764976958,0.4792626728110599,0.08755760368663594,0.4792626728110599,0.08755760368663594
2021-07-09,0.3492063492063492,0.6507936507936508,0.5291005291005291,0.12169312169312169,0.5291005291005291,0.12169312169312169
2021-07-10,0.47540983606557374,0.5245901639344263,0.4098360655737705,0.11475409836065574,0.4098360655737705,0.11475409836065574
2021-07-11,0.45569620253164556,0.5443037974683544,0.5063291139240507,0.0379746835443038,0.5063291139240507,0.0379746835443038
2021-07-12,0.4523809523809524,0.5476190476190477,0.4523809523809524,0.09523809523809523,0.4523809523809524,0.09523809523809523
2021-07-13,0.42916666666666664,0.5708333333333333,0.45,0.12083333333333333,0.45,0.12083333333333333
2021-07-14,0.3776595744680851,0.6223404255319149,0.5,0.12234042553191489,0.5,0.12234042553191489
2021-07-15,0.39195979899497485,0.6080402010050251,0.49748743718592964,0.11055276381909548,0.49748743718592964,0.11055276381909548
2021-07-16,0.37623762376237624,0.6237623762376238,0.5247524752475248,0.09900990099009901,0.5247524752475248,0.09900990099009901
2021-07-17,0.4094488188976378,0.5905511811023622,0.4330708661417323,0.15748031496062992,0.4330708661417323,0.15748031496062992
2021-07-18,0.4891304347826087,0.5108695652173914,0.391304347826087,0.11956521739130435,0.391304347826087,0.11956521739130435
2021-07-19,0.3674418604651163,0.6325581395348837,0.5069767441860465,0.12558139534883722,0.5069767441860465,0.12558139534883722
2021-07-20,0.35784313725490197,0.6421568627450981,0.5637254901960784,0.0784313725490196,0.5637254901960784,0.0784313725490196
2021-07-21,0.44221105527638194,0.5577889447236181,0.4371859296482412,0.12060301507537688,0.4371859296482412,0.12060301507537688
2021-07-22,0.451063829787234,0.548936170212766,0.43829787234042555,0.11063829787234042,0.43829787234042555,0.11063829787234042
2021-07-23,0.40454545454545454,0.5954545454545455,0.4954545454545455,0.1,0.4954545454545455,0.1
2021-07-24,0.47540983606557374,0.5245901639344263,0.4016393442622951,0.12295081967213115,0.4016393442622951,0.12295081967213115
2021-07-25,0.5319148936170213,0.46808510638297873,0.3404255319148936,0.1276595744680851,0.3404255319148936,0.1276595744680851
2021-07-26,0.4148148148148148,0.5851851851851851,0.45185185185185184,0.13333333333333333,0.45185185185185184,0.13333333333333333
2021-07-27,0.37264150943396224,0.6273584905660378,0.4716981132075472,0.15566037735849056,0.4716981132075472,0.15566037735849056
2021-07-28,0.38,0.62,0.495,0.125,0.495,0.125
2021-07-29,0.38396624472573837,0.6160337552742616,0.45147679324894513,0.16455696202531644,0.45147679324894513,0.16455696202531644
2021-07-30,0.35784313725490197,0.6421568627450981,0.5441176470588235,0.09803921568627451,0.5441176470588235,0.09803921568627451
2021-07-31,0.5434782608695652,0.45652173913043476,0.37681159420289856,0.07971014492753623,0.37681159420289856,0.07971014492753623
2021-08-01,0.4777777777777778,0.5222222222222223,0.4,0.12222222222222222,0.4,0.12222222222222222
2021-08-02,0.4661016949152542,0.5338983050847458,0.4279661016949153,0.1059322033898305,0.4279661016949153,0.1059322033898305
2021-08-03,0.3588516746411483,0.6411483253588517,0.5167464114832536,0.12440191387559808,0.5167464114832536,0.12440191387559808
2021-08-04,0.4114583333333333,0.5885416666666666,0.5104166666666666,0.078125,0.5104166666666666,0.078125
2021-08-05,0.4205128205128205,0.5794871794871795,0.4564102564102564,0.12307692307692308,0.4564102564102564,0.12307692307692308
2021-08-06,0.39520958083832336,0.6047904191616766,0.4550898203592814,0.1497005988023952,0.4550898203592814,0.1497005988023952
2021-08-07,0.5675675675675675,0.43243243243243246,0.38738738738738737,0.04504504504504504,0.38738738738738737,0.04504504504504504
2021-08-08,0.4722222222222222,0.5277777777777778,0.4166666666666667,0.1111111111111111,0.4166666666666667,0.1111111111111111
2021-08-09,0.4148471615720524,0.5851528384279476,0.4847161572052402,0.10043668122270742,0.4847161572052402,0.10043668122270742
2021-08-10,0.4410480349344978,0.5589519650655022,0.4148471615720524,0.14410480349344978,0.4148471615720524,0.14410480349344978
2021-08-11,0.39805825242718446,0.6019417475728155,0.5,0.10194174757281553,0.5,0.10194174757281553
2021-08-12,0.32972972972972975,0.6702702702702703,0.5351351351351351,0.13513513513513514,0.5351351351351351,0.13513513513513514
2021-08-13,0.372972972972973,0.6270270270270271,0.5081081081081081,0.11891891891891893,0.5081081081081081,0.11891891891891893
2021-08-14,0.48672566371681414,0.5132743362831859,0.45132743362831856,0.061946902654867256,0.45132743362831856,0.061946902654867256
2021-08-15,0.5147058823529411,0.4852941176470588,0.36764705882352944,0.11764705882352941,0.36764705882352944,0.11764705882352941
2021-08-16,0.3961352657004831,0.6038647342995169,0.4782608695652174,0.12560386473429952,0.4782608695652174,0.12560386473429952
2021-08-17,0.42857142857142855,0.5714285714285714,0.46938775510204084,0.10204081632653061,0.46938775510204084,0.10204081632653061
2021-08-18,0.35714285714285715,0.6428571428571429,0.5612244897959183,0.08163265306122448,0.5612244897959183,0.08163265306122448
2021-08-19,0.44571428571428573,0.5542857142857143,0.44571428571428573,0.10857142857142857,0.44571428571428573,0.10857142857142857
2021-08-20,0.4207920792079208,0.5792079207920792,0.48514851485148514,0.09405940594059406,0.48514851485148514,0.09405940594059406
2021-08-21,0.4519230769230769,0.5480769230769231,0.47115384615384615,0.07692307692307693,0.47115384615384615,0.07692307692307693
2021-08-22,0.5222222222222223,0.4777777777777778,0.3333333333333333,0.14444444444444443,0.3333333333333333,0.14444444444444443
2021-08-23,0.38578680203045684,0.6142131979695431,0.5380710659898477,0.07614213197969544,0.5380710659898477,0.07614213197969544
2021-08-24,0.3564356435643564,0.6435643564356436,0.5445544554455446,0.09900990099009901,0.5445544554455446,0.09900990099009901
